AW1,AW2,AW3
42.031,56.055,49.396
40.246,44.718,43.649
33.686,45.699,43.1
43.277,62.772,65.371
40.472,54.751,54.809
52.613,78.11,59.781
34.117,61.694,57.153
47.543,65.538,67.087
53.907,112.404,117.503
38.285,41.874,38.903
53.642,61.939,52.456
43.826,76.502,76.09
37.932,52.122,54.966
44.61,69.235,58.457
34.863,65.518,64.9
50.504,91.025,88.701
47.778,53.878,53.505
48.347,38.011,41.306
51.24,58.34,59.889
40.933,74.119,74.207
33.225,59.154,59.35
38.011,67.676,59.634
27.861,56.781,60.527
34.392,39.648,37.197
43.051,87.289,82.19
41.119,42.149,56.898
49.808,40.972,48.631
37.471,48.18,47.758
44.395,77.816,71.902
24.742,53.613,49.975
50.161,64.587,63.518
48.974,59.154,64.891
40.423,80.817,77.473
34.843,37.216,39.374
49.131,69.608,58.114
40.109,42.698,38.177
28.783,51.348,45.885
40.737,40.962,40.56
51.544,56.084,45.032
47.709,57.624,57.898
42.698,52.24,42.031
35.235,59.517,57.536
41.816,39.737,37.01
32.931,30.665,31.077
42.62,64.018,68.715
53.054,91.849,90.398
48.406,57.526,54.652
38.864,59.487,72.334
42.12,54.603,65.293
38.324,60.831,63.459
42.973,61.419,59.095
40.07,63.233,54.603
25.733,85.641,82.268
30.469,36.814,29.636
38.55,65.91,66.901
46.67,46.797,49.68
36.334,74.442,74.55
43.551,74.697,71.893
44.748,56.741,55.957
35.284,53.888,45.16
37.295,64.832,67.587
47.905,42.316,43.385
48.945,49.092,47.337
43.973,53.976,50.377
43.051,74.06,76.247
36.942,40.07,37.079
28.822,28.429,25.183
59.615,89.603,93.232
44.807,77.09,73.207
39.148,55.761,67.47
35.833,50.975,72.55
45.375,51.818,50.239
44.042,47.709,50.838
40.658,49.298,48.602
56.251,67.568,58.967
45.12,50.014,43.718
40.59,44.022,45.611
92.83,86.799,74.148
48.062,47.837,55.967
27.9,48.406,48.464
31.979,58.359,57.536
30.95,39.933,34.706
25.654,56.633,56.025
36.245,41.08,33.264
43.571,78.434,69.902
44.787,53.672,45.944
37.099,40.266,42.394
36.883,61.478,54.878
34.725,46.454,40.031
47.601,51.799,57.398
42.747,73.717,74.089
29.253,36.853,38.609
62.213,63.714,86.661
44.179,49.671,48.337
29.783,70.098,67.45
36.471,53.123,56.035
48.965,63.675,70.971
52.672,56.888,47.435
52.779,44.473,44.228
39.246,57.124,55.29
33.872,54.074,52.014
34.588,58.81,58.801
32.646,57.487,70.794
42.522,50.406,55.368
29.449,54.79,53.25
33.431,48.19,39.825
49.416,56.81,55.005
30.028,60.517,62.272
36.461,37.922,35.961
31.725,39.933,41.492
34.843,62.419,57.722
57.693,64.557,38.54
40.59,64.636,61.9
84.896,95.86,87.397
44.355,48.69,48.17
54.937,121.465,130.262
32.156,55.094,58.359
33.617,55.868,39.952
37.52,56.339,51.436
36.098,56.271,52.132
53.181,54.76,54.093
42.394,76.757,78.1
51.299,42.973,54.535
45.768,48.651,45.63
41.796,73.883,61.527
49.994,48.209,43.885
37.658,35.5,33.254
50.328,66.195,78.032
43.051,54.29,59.566
40.158,60.889,62.978
50.141,74.423,70.461
47.729,80.316,79.493
37.471,47.945,48.641
44.895,66.156,68.284
40.796,39.276,37.873
44.208,48.553,61.409
34.774,53.083,55.682
35.461,58.506,55.584
28.537,65.126,63.282
33.941,34.039,51.161
40.688,61.723,66.587
28.812,55.408,50.161
26.262,35.51,25.782
46.268,71.461,67.558
47.033,46.709,51.975
46.13,102.587,89.662
60.517,67.107,65.352
33.441,53.799,50.014
42.208,48.229,58.252
30.057,56.79,54.515
31.273,61.88,58.958
58.565,47.709,47.876
52.417,59.33,53.642
26.252,27.812,24.33
32.068,53.603,55.515
46.17,76.178,74.678
52.456,59.193,51.907
29.351,58.046,60.291
51.936,47.533,47.258
32.695,42.747,43.561
45.317,51.505,47.405
44.13,46.768,50.642
28.547,39.727,40.56
39.688,51.681,53.976
33.627,72.01,73.236
47.758,61.998,47.807
27.537,60.38,51.701
36.628,74.697,72.246
46.533,72.148,73.56
33.686,40.413,39.942
39.452,68.186,62.9
40.786,42.071,39.825
38.315,48.288,49.249
41.894,48.896,49.926
38.275,45.415,36.02
52.22,88.446,69.519
30.459,55.27,47.239
39.482,57.849,62.36
36.383,33.637,33.745
39.187,72.618,63.616
40.099,61.36,55.378
39.285,71.677,71.618
55.908,98.469,100.057
41.041,53.74,47.131
31.43,46.738,48.768
36.314,64.9,62.968
42.522,70.471,66.469
43.296,53.417,55.8
30.146,40.639,36.373
29.871,36.775,31.685
40.511,66.548,68.578
42.502,56.584,51.289
52.966,82.974,87.907
39.021,59.928,50.593
40.609,48.347,44.836
39.148,48.965,51.593
46.278,74.197,81.738
46.915,81.032,86.132
53.329,61.792,65.469
38.256,46.876,47.768
34.725,53.691,60.36
33.627,37.51,33.343
45.248,49.514,51.769
45.199,66.401,61.625
46.395,53.358,44.454
43.159,60.831,59.644
53.142,54.25,32.793
40.629,69.902,75.001
42.541,37.785,45.444
38.913,76.364,80.287
51.769,100.518,103.872
41.129,83.768,60.86
36.51,36.236,34.804
41.943,51.936,54.564
42.12,50.975,61.095
47.984,51.995,51.328
37.089,38.285,59.409
32.764,55.005,52.495
39.815,77.463,87.691
58.791,79.199,83.661
23.987,34.147,28.577
32.244,65.361,56.212
30.548,54.78,50.181
38.942,38.707,48.298
25.703,29.449,25.595
33.333,30.175,33.048
35.314,48.229,55.084
48.592,48.513,52.524
43.934,65.253,53.142
56.172,88.593,70.314
49.651,59.713,63.312
37.177,44.081,48.219
41.394,48.396,42.757
30.067,56.3,53.211
25.929,47.347,45.709
58.418,50.798,27.361
40.658,62.213,65.705
47.788,57.496,55.927
39.344,41.727,29.479
47.964,60.37,54.064
38.854,50.789,44.483
44.463,55.918,53.721
47.19,45.797,27.566
38.736,54.574,50.691
43.424,62.714,62.763
44.679,49.2,50.161
35.843,64.243,71.5
38.825,70.274,75.923
32.842,37.236,30.842
53.064,61.605,69.49
45.993,95.703,72.344
35.912,69.382,69.745
38.619,52.014,52.681
45.199,87.701,86.23
36.108,51.259,49.73
34.823,74.442,73.668
31.538,58.153,43.532
49.641,48.876,50.102
30.263,69.863,73.56
28.743,78.502,82.199
38.285,76.698,73.324
46.582,57.418,64.547
45.434,43.12,30.528
46.072,46.484,52.024
47.101,79.238,85.141
44.709,75.423,72.334
57.369,64.92,75.874
39.207,78.845,84.514
36.971,49.376,48.043
42.639,70.667,68.509
32.372,55.702,52.721
43.012,48.494,46.797
39.266,35.235,39.962
41.306,49.161,53.819
52.22,54.672,53.397
45.885,44.895,54.937
32.303,68.058,70.804
29.273,51.406,41.443
28.743,55.702,50.308
48.778,68.215,64.057
48.974,58.369,57.624
31.489,68.156,65.048
39.668,63.822,60.144
28.037,43.551,51.652
38.275,54.731,57.418
44.816,48.641,46.533
50.602,65.214,60.693
28.635,59.448,55.064
33.607,45.581,53.191
43.13,56.349,54.839
34.696,37.265,37.148
33.97,81.238,84.337
44.61,54.348,47.7
52.162,47.68,51.946
41.08,54.172,54.751
36.51,57.428,65.342
36.422,37.697,39.913
44.179,56.163,52.75
37.099,58.281,54.692
38.05,52.387,49.602
32.333,35.441,28.322
46.415,56.496,52.691
38.923,37.863,39.844
34.49,35.52,42.031
38.913,55.231,46.582
40.266,51.72,48.719
34.215,36.746,35.108
34.676,52.201,54.809
34.284,54.025,52.152
42.149,52.426,44.512
50.387,104.147,119.847
46.876,57.428,48.739
37.118,71.579,78.365
39.56,63.263,55.015
40.443,64.675,61.027
38.903,57.879,56.231
32.823,65.803,57.32
40.433,48.661,55.466
42.267,97.351,92.849
37.628,69.451,65.479
31.528,46.68,42.767
30.136,55.359,42.983
40.06,68.097,66.116
40.256,47.101,48.739
44.914,79.444,67.793
34.921,47.268,53.829
48.808,53.142,55.496
40.992,50.387,53.319
41.61,59.36,41.737
44.385,70.01,66.391
41.492,74.531,70.167
37.922,51.573,47.798
48.239,75.246,75.354
44.444,63.243,59.105
46.817,64.538,47.327
31.715,53.633,49.229
31.322,43.865,35.559
41.159,64.332,65.803
38.462,64.047,59.193
37.471,64.91,61.596
35.422,68.735,83.768
32.068,65.754,59.938
45.189,45.876,40.158
28.753,64.273,63.273
49.504,53.181,44.983
39.815,45.258,50.936
40.413,60.811,59.468
42.757,73.952,58.242
44.738,61.458,64.547
46.758,55.447,49.69
36.383,62.194,67.891
37.913,55.761,61.537
46.13,71.579,54.907
56.986,52.691,57.104
37.873,58.31,55.672
40.129,52.368,52.74
50.436,69.264,55.692
51.544,56.771,62.115
65.567,61.331,41.021
31.675,82.788,81.121
33.411,46.091,43.492
44.875,83.504,95.86
45.964,45.238,43.139
45.101,80.12,77.031
32.823,50.838,49.19
53.711,54.819,54.093
45.895,41.972,32.656
39.374,55.123,62.135
26.517,54.123,55.996
45.444,44.316,41.149
45.16,63.626,51.701
32.872,40.09,42.571
32.058,55.908,60.527
45.454,58.624,46.268
45.709,41.619,44.081
41.433,53.858,53.436
35.441,60.125,58.869
36.991,59.87,51.897
35.176,44.091,35.883
37.844,62.527,56.025
44.051,62.704,52.936
35.696,22.447,32.323
43.561,57.035,51.436
24.458,47.258,57.84
34.892,44.306,48.406
37.501,74.864,77.973
38.462,57.683,59.624
46.925,102.705,100.812
36.138,57.33,63.233
39.266,40.756,53.24
53.103,43.463,49.151
38.177,38.658,40.276
33.078,75.335,73.128
53.76,88.603,75.021
46.944,58.83,44.424
43.1,57.624,49.426
40.452,50.877,46.121
30.048,58.801,59.752
42.943,58.781,43.022
49.112,79.032,58.379
34.039,51.877,62.959
32.136,61.341,51.21
40.904,64.959,65.018
42.473,47.69,46.307
32.127,58.712,52.868
39.707,50.789,59.105
42.757,75.854,61.586
42.904,48.17,51.004
53.005,51.485,48.7
33.127,60.664,64.675
37.452,35.912,43.571
38.481,35.833,38.285
42.786,51.71,52.828
41.325,33.196,38.511
41.943,83.013,81.003
32.911,34.647,31.538
50.779,52.475,51.603
40.56,84.17,65.41
43.944,98.135,84.298
29.871,56.094,52.466
39.276,80.532,76.139
44.709,59.036,51.554
47.307,58.81,61.507
33.196,56.467,57.33
27.361,53.701,63.067
35.726,53.613,49.818
55.447,59.262,37.883
37.128,53.897,48.376
31.626,38.883,43.1
45.621,52.436,51.416
43.796,60.782,71.049
30.273,41.825,37.393
39.462,60.174,66.607
28.567,62.694,62.145
41.659,99.39,90.908
28.635,65.136,63.174
35.775,34.667,34.706
35.745,65.842,54.956
30.92,31.087,33.823
42.1,53.966,55.094
39.364,74.334,78.581
28.537,93.585,107.157
36.216,61.605,56.663
39.815,50.21,46.454
35.961,32.833,37.775
38.648,63.792,68.558
37.609,52.103,46.346
43.473,45.483,38.315
46.984,44.12,40.904
37.0,44.032,37.383
37.099,73.344,64.224
41.923,35.108,38.756
42.835,39.315,49.229
41.002,59.124,71.343
29.175,29.028,29.136
42.002,66.813,61.86
38.579,67.607,67.136
28.361,59.056,62.89
50.583,45.542,51.416
27.772,38.334,41.374
48.749,91.565,89.241
44.787,58.536,57.575
31.754,60.419,57.918
33.048,50.328,43.944
35.637,76.825,56.692
41.884,54.397,55.3
42.482,54.378,51.328
34.451,44.022,40.609
34.255,37.942,42.884
36.461,58.918,62.488
40.237,65.087,79.032
39.354,58.173,63.606
33.823,63.292,59.507
48.445,82.091,78.051
38.118,41.806,37.246
36.196,34.755,34.814
40.305,76.815,77.384
37.02,48.582,61.458
38.285,37.0,39.923
32.352,61.958,53.848
36.206,41.953,45.65
35.735,41.208,46.454
35.892,90.28,81.67
38.128,64.018,60.86
39.933,41.629,41.796
41.619,46.042,50.034
43.424,55.908,49.249
27.498,42.571,45.277
51.053,66.999,59.566
29.959,59.762,56.731
43.061,47.445,65.989
24.379,29.361,27.468
43.424,75.148,86.887
40.217,37.334,35.99
41.433,59.928,62.135
27.429,37.05,35.784
26.949,39.531,37.677
46.503,74.158,66.617
27.351,36.824,22.849
32.813,33.931,37.765
55.947,61.243,61.851
34.51,62.027,71.726
51.21,55.506,54.633
40.855,45.326,50.838
53.878,99.292,115.258
39.393,64.361,64.518
33.774,35.951,35.539
33.97,57.33,55.672
32.45,60.899,61.007
37.089,50.043,50.749
37.246,51.161,48.563
34.667,51.289,49.278
58.565,56.575,58.193
40.197,88.838,85.867
28.518,33.784,36.275
43.385,86.897,91.702
28.626,62.547,62.851
46.434,73.54,65.842
47.562,41.845,37.913
35.48,53.956,55.221
48.111,85.014,87.495
29.704,36.187,35.51
35.579,65.979,76.659
52.838,79.218,76.874
32.558,53.24,48.2
36.422,69.49,68.323
31.823,32.431,27.145
52.368,55.535,44.199
34.039,50.681,51.112
44.816,64.881,60.262
46.091,49.514,47.268
40.021,39.168,39.089
39.246,61.38,70.127
29.194,42.463,40.462
44.65,54.731,71.961
67.646,49.965,46.278
39.452,75.344,73.001
43.434,51.171,40.384
27.194,39.864,35.422
38.285,35.48,33.294
47.856,55.329,47.229
43.13,43.993,44.993
40.904,36.736,45.797
43.365,69.774,82.268
41.129,37.726,35.951
37.138,68.097,59.095
47.239,53.917,43.071
28.626,51.554,53.299
47.248,70.51,67.95
37.255,39.815,40.207
40.08,92.938,88.995
41.992,60.723,58.565
34.274,50.838,46.503
41.276,50.328,51.75
32.774,50.387,49.337
33.019,36.245,37.099
52.446,63.41,69.696
43.316,45.66,46.523
39.364,88.574,84.7
42.58,71.569,73.599
37.638,41.767,40.923
40.296,60.056,61.027
42.002,50.534,43.875
43.787,41.011,43.267
30.165,28.498,31.156
28.302,52.142,49.014
39.697,41.463,43.326
33.823,38.815,36.726
27.655,38.815,35.529
44.179,62.802,57.565
48.661,67.685,66.95
40.345,65.234,61.311
41.364,39.236,39.874
49.828,58.556,58.075
48.886,46.336,47.288
45.032,85.181,87.603
40.237,47.356,46.699
37.942,56.447,62.694
28.508,32.754,32.99
27.606,39.344,35.873
33.382,61.164,59.016
37.962,65.979,65.901
43.934,52.113,47.631
31.136,28.949,30.44
29.547,62.586,57.683
49.102,59.86,66.666
37.677,69.912,68.911
47.543,62.851,54.26
29.812,44.326,37.275
40.129,49.896,46.895
45.925,43.296,46.817
42.718,57.977,52.76
48.641,61.233,58.791
27.939,28.057,27.292
41.1,59.487,58.752
41.57,56.369,55.604
31.126,41.953,48.719
48.425,56.035,58.467
36.177,34.784,38.02
56.006,69.539,72.422
45.317,47.837,49.867
40.031,63.478,49.426
34.745,60.664,49.484
35.686,50.387,49.926
55.29,80.258,80.199
33.666,44.669,43.11
32.803,27.547,24.83
40.286,58.663,62.664
48.513,57.781,53.937
28.273,60.331,62.115
45.993,92.055,97.321
43.591,64.616,62.478
40.786,92.526,93.781
41.364,66.009,66.607
26.449,58.124,51.014
49.984,62.262,62.4
28.273,28.508,29.744
31.548,49.396,49.73
38.471,62.566,50.769
28.39,29.744,32.646
27.4,45.375,41.433
36.569,42.522,38.011
45.356,74.109,45.287
35.569,52.926,59.948
36.079,53.848,54.397
36.902,69.931,64.341
42.718,57.261,47.7
46.837,54.035,55.123
31.872,50.877,48.798
33.294,65.332,65.381
49.151,46.346,47.807
38.521,55.947,64.949
45.454,49.749,58.075
46.768,95.595,91.045
44.65,62.096,58.565
28.361,44.905,50.161
40.57,48.759,38.373
35.029,47.003,48.641
34.304,57.134,54.976
40.158,59.36,55.731
44.787,89.633,83.19
32.352,45.464,43.698
40.197,48.631,42.041
37.52,61.233,62.478
39.844,48.71,46.003
36.392,42.679,44.581
25.713,37.53,45.532
42.639,51.897,49.494
45.297,48.425,53.113
47.239,52.819,57.379
45.66,54.319,54.535
49.229,68.519,79.179
34.98,47.807,45.758
49.337,53.966,52.936
41.335,60.939,58.389
49.014,66.342,73.52
48.151,77.659,75.109
44.277,61.752,72.52
33.264,55.133,62.164
45.454,52.897,50.034
38.344,62.076,65.754
44.012,65.44,62.498
48.111,86.465,83.288
36.755,55.035,55.878
29.165,58.536,55.015
37.069,48.033,56.565
42.031,54.103,53.338
35.902,54.27,51.191
36.804,71.51,68.764
46.042,53.142,52.328
47.552,65.489,58.683
47.915,94.585,94.232
39.913,40.541,32.882
42.414,54.378,52.466
40.56,36.961,38.589
31.244,52.113,53.564
35.726,47.955,38.56
34.186,31.097,24.526
57.859,39.854,54.927
43.198,54.574,51.789
49.072,60.262,55.162
38.501,35.255,36.716
35.529,41.404,31.842
37.736,34.412,36.883
46.542,58.948,45.277
43.738,46.895,58.036
35.912,40.286,42.208
40.864,47.758,53.946
28.224,40.727,33.352
41.767,73.295,69.627
28.4,27.125,32.735
37.285,41.982,48.994
32.195,55.045,53.476
31.244,52.593,52.848
57.947,85.19,90.211
42.708,52.956,47.435
38.736,53.701,42.796
42.257,52.083,45.16
36.285,68.186,62.576
45.67,45.15,40.325
52.603,57.202,15.485
43.149,56.761,53.142
40.913,37.501,41.364
69.706,67.44,72.383
26.772,37.785,40.717
27.331,53.123,56.859
27.978,29.106,29.547
38.942,65.204,69.255
51.661,94.713,105.108
36.579,90.8,102.146
34.235,57.8,55.123
50.985,46.268,41.874
46.248,51.348,50.593
33.156,43.394,45.679
41.443,48.288,49.337
43.238,57.82,55.957
43.698,50.553,49.357
37.236,50.838,58.556
30.96,60.35,55.162
39.021,39.05,33.696
46.023,65.557,65.567
42.335,42.59,37.962
36.373,60.625,58.997
42.767,48.67,48.013
39.442,63.429,64.302
34.088,74.746,67.293
41.345,52.75,58.418
43.13,42.286,38.766
50.887,75.129,77.227
36.785,43.365,46.023
41.531,52.976,53.564
27.233,44.689,39.07
41.757,79.355,92.379
33.146,26.449,30.244
33.804,69.637,67.754
38.295,28.214,44.503
24.164,44.581,46.542
45.218,39.884,62.547
38.364,48.425,50.573
23.212,22.604,26.449
37.099,47.297,46.101
42.326,45.895,59.517
32.097,69.186,73.413
35.157,42.198,41.374
93.114,100.263,63.361
31.283,46.64,41.767
47.18,60.811,64.292
33.49,74.746,40.462
37.903,65.352,72.628
49.808,61.507,61.919
49.631,51.563,49.337
40.276,61.448,55.153
49.288,60.419,76.07
45.16,68.078,61.144
38.864,49.945,47.984
35.451,75.197,74.452
35.912,64.959,66.94
48.778,95.723,88.868
35.775,59.644,58.938
34.039,55.81,56.349
33.941,70.5,67.558
32.45,52.779,61.841
43.394,61.38,65.322
47.15,42.551,68.902
40.913,63.665,57.408
42.718,56.643,68.019
45.542,48.621,41.659
48.494,48.053,43.718
35.127,39.05,54.064
34.608,67.068,71.157
34.706,30.783,34.627
34.108,37.481,32.901
34.47,43.679,43.002
44.287,76.541,87.662
42.835,38.128,48.847
45.336,54.231,35.657
41.1,56.172,54.711
47.278,49.043,54.545
29.979,28.822,30.204
56.065,62.792,68.656
40.698,40.55,42.482
33.833,33.362,39.109
35.333,42.031,36.108
40.913,36.363,37.913
49.886,53.652,45.532
36.736,59.928,56.741
38.511,70.353,70.529
42.286,63.557,48.788
26.988,38.785,40.756
36.863,59.899,48.464
41.188,51.22,43.1
28.979,39.207,41.325
37.314,44.561,43.434
34.343,44.316,54.819
41.286,53.888,62.743
36.196,61.448,59.87
37.883,49.082,40.825
39.923,41.237,37.991
41.159,52.289,58.036
39.815,50.543,47.543
31.538,36.638,41.257
41.08,75.698,77.884
50.936,91.074,93.81
34.529,63.527,61.105
39.58,62.302,48.484
33.941,80.67,83.641
37.795,81.14,77.561
44.473,59.458,67.823
44.228,90.113,76.257
53.74,106.981,99.792
45.473,77.149,67.381
37.206,53.907,57.369
53.397,53.652,55.045
30.008,58.879,52.652
48.592,59.409,61.645
35.137,39.589,32.019
35.137,54.947,51.201
35.686,52.171,56.182
44.306,85.357,77.119
35.137,49.906,48.886
37.226,53.181,66.097
36.922,48.857,53.878
38.158,43.983,36.451
40.796,62.478,62.341
44.15,67.205,59.458
52.299,47.15,54.26
86.269,85.337,78.228
37.246,59.517,54.515
45.64,71.804,76.678
48.317,74.766,66.95
38.373,54.643,56.839
86.691,70.716,73.334
41.1,105.657,99.322
36.187,74.736,76.698
25.782,51.25,43.492
44.65,48.494,45.493
42.669,68.058,56.222
37.255,49.563,36.343
35.765,52.672,50.436
64.126,99.498,125.319
43.296,78.571,70.019
41.08,51.318,55.035
50.445,66.705,71.314
38.491,47.356,54.721
26.125,28.567,29.126
34.412,34.519,30.891
35.363,60.497,64.528
32.784,39.688,40.992
31.587,52.093,49.651
28.037,64.175,66.381
37.991,49.906,56.349
40.894,48.896,53.348
31.568,53.652,56.614
46.15,43.983,56.359
36.353,61.331,56.722
52.348,33.833,46.229
30.057,42.63,32.646
36.255,71.147,67.342
36.628,42.541,41.472
37.236,48.621,42.826
37.746,57.339,71.471
36.746,86.093,107.324
32.029,56.937,66.95
45.473,51.004,52.044
28.724,44.002,40.364
42.865,85.573,80.032
39.717,52.779,52.269
34.382,39.266,32.205
39.433,55.231,56.594
27.557,31.911,32.489
48.033,54.996,46.984
33.862,48.464,46.052
43.051,37.844,43.071
40.953,92.163,92.732
48.906,110.56,107.52
33.284,59.909,55.614
40.364,53.113,54.505
38.932,35.667,32.735
45.473,43.316,30.96
32.882,58.33,46.111
62.949,97.017,92.771
48.141,49.867,47.484
50.965,69.853,87.416
46.748,43.679,43.228
38.883,40.756,51.554
30.518,52.338,47.925
30.636,54.143,55.143
38.236,48.847,54.397
43.532,59.722,60.154
46.464,81.17,82.131
43.728,42.384,48.71
49.043,65.871,67.744
34.833,39.746,37.02
32.293,66.842,68.205
41.335,56.967,55.574
45.385,39.54,41.757
40.962,44.856,52.877
30.342,73.53,67.48
34.078,54.172,50.916
33.921,51.975,48.111
42.63,74.04,70.461
27.949,62.664,60.35
29.263,60.321,57.634
39.972,69.863,79.601
45.091,57.751,57.702
39.874,62.684,60.615
40.188,59.889,62.223
52.211,65.489,67.195
32.127,29.979,38.56
42.522,76.364,86.926
42.512,78.669,79.414
41.59,37.971,37.187
54.103,101.773,91.143
35.039,35.392,33.49
30.695,55.555,44.503
51.828,61.772,59.095
51.524,73.56,66.685
38.167,84.69,89.152
44.669,30.254,28.4
31.783,56.594,60.497
36.334,65.626,61.733
29.95,58.595,55.113
38.187,52.22,48.925
41.413,71.157,55.113
46.111,57.555,58.193
58.624,93.291,94.997
60.438,102.852,102.862
36.226,38.628,41.423
54.937,109.874,107.471
108.766,118.631,103.499
47.248,55.153,54.407
41.747,48.582,45.228
42.973,60.831,60.635
94.605,96.615,74.501
49.828,75.227,77.865
44.522,64.371,64.39
51.034,136.224,109.629
30.665,63.027,63.086
37.02,126.28,141.549
31.754,62.615,62.655
37.903,43.022,37.844
33.294,77.276,47.798
53.829,52.26,53.505
28.479,29.332,31.293
31.675,60.183,72.736
26.223,43.012,45.64
49.2,59.968,54.25
101.773,113.277,90.604
44.61,39.011,40.58
35.147,101.185,106.883
20.408,47.052,34.637
33.862,46.611,49.416
52.877,66.646,65.538
31.617,51.838,56.025
38.717,40.276,36.549
31.734,46.052,39.207
40.256,57.869,59.673
52.171,43.689,44.522
48.523,86.75,74.138
29.106,61.105,55.398
48.69,43.944,41.139
44.444,53.368,56.192
42.747,68.715,63.42
46.827,110.148,117.229
31.725,31.617,27.243
48.955,42.767,40.031
29.312,37.452,37.795
39.992,57.467,53.485
34.823,43.934,39.256
43.326,52.093,51.701
43.944,58.428,49.092
36.863,62.743,65.165
31.666,43.944,34.882
40.345,64.518,63.92
35.353,45.866,43.62
47.337,42.875,36.157
36.961,42.786,39.531
42.777,51.583,55.78
33.588,45.787,40.492
42.169,42.826,43.051
38.942,74.246,71.0
39.56,53.309,53.613
41.129,57.281,54.427
47.023,64.959,70.137
71.01,88.887,87.877
37.118,63.861,63.371
48.386,45.925,45.003
30.293,59.86,47.17
40.09,55.878,59.007
44.051,54.015,44.012
35.5,72.844,39.589
46.621,37.618,39.256
40.139,60.154,58.006
51.789,59.821,72.569
32.999,48.141,45.581
43.424,59.468,58.418
38.06,69.461,79.414
68.009,82.346,100.224
32.097,61.792,60.321
42.021,55.702,48.337
40.943,66.126,64.322
35.961,34.667,48.053
34.0,41.806,36.265
44.493,57.81,43.6
39.707,54.26,56.957
46.601,58.752,62.38
46.709,62.566,61.095
37.0,58.663,63.92
112.463,96.752,83.68
29.93,41.61,33.303
